verdict_1,verdict_2,similarity_scale,similarity_binary_0,similarity_binary_1,feature_vector_1,feature_vector_2
ME-18-04-19642-504,ME-16-07-45228-25,1,0,0,"{""אופן החזקת הנשק"": ""ברכב, על גופו"", ""כמות תחמושת"": ""2 מחסניות, 40 כדורים"", ""מטרה-סיבת העבירה"": ""אלימות כלפי נשים"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""במעשי פזיזות ורשלנות, לפי ס' 338(א)(5) לחוק."", ""שימוש"": ""כן,ירי"", ""תכנון"": ""לא"", ""מיקום האירוע"": ""יער הסמוך לכפר קרע"", ""תאריך האירוע"": ""1.4.18"", ""זמן האירוע"": ""17:00"", ""השפעת אלכוהול"": ""הנאשם היה תחת השפעת משקאות אלכוהוליים"", ""זיכרון הנאשם"": ""הנאשם אינו זוכר את כל פרטי האירוע"", ""מספר יריות"": ""11 יריות באוויר"", ""אופן השימוש בנשק"": ""שליפה והצגה לפני ר.ק. וירי באוויר"", ""התנהלות במהלך המעצר"": ""ניסיון להימלט, השלכת הנשק תחת מושב הרכב"", ""מערכת יחסים עם המתלוננת"": ""הנאשם ור.ק. היו זוג לפני האירוע"", ""סכסוך עם המתלוננת"": ""סכסוך כשבועיים לפני האירוע""}","{""מיקום האירוע"": ""כפר זלפה"", ""זמן האירוע"": ""שעת ליל"", ""תאריך האירוע"": ""19.7.16"", ""פעולת הנאשם בעת גילוי"": ""ניסיון להימלט מהשוטרים"", ""מקום החביית הנשק"": ""תחת שמיכה על מזרן בחדר"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""בבית, על גופו, מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית ובה 10 כדורים"", ""שימוש"": ""לא""}"
ME-15-03-29911-554,ME-16-02-18397-87,1,0,0,"{""אופן החזקת הנשק"": ""ברכב, על גופו"", ""כמות תחמושת"": ""מחסנית ובה 12 כדורים, מחסנית, 20 כדורים, 24 כדורים"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""ביצוע עבירות בנשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""שימוש"": ""כן,ירי"", ""תכנון"": ""לא"", ""מיקום האירועים"": ""פוריידיס, חווה בבעלות הנאשם, שכונות מגורים, ליד מגרש בית הספר התיכון"", ""זמן האירועים"": ""5.3.15, שעות הערב, סמוך לשעה 19:00, סמוך לשעה 19:14"", ""סוג האקדח"": ""יריחו"", ""מספר כדורים שנורו"": ""מספר רב של כדורים, שני כדורים נוספים"", ""התנהלות במהלך האירוע"": ""ירי בשטח חווה, ירי במהלך נסיעה ברכב, ירי ליד מגרש בית הספר"", ""מעורבות אדם נוסף"": ""אדם נוסף נוהג ברכב, זהותו אינה ידועה למאשימה""}","{""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר"", ""כמות תחמושת"": ""כדורים"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""תקול"", ""עבירות נוספות"": ""נהיגה ללא רישיון, נהיגה ללא ביטוח וללא רישיון רכב"", ""תכנון"": ""לא"", ""מיקום האירוע"": ""לפני הכניסה לכפר דבוריה"", ""תגובת הנאשם לבדיקת שוטרים"": ""סירוב לפתוח את תא האופנוע"", ""אופן גילוי הנשק"": ""בחיפוש על גופו ובתא האופנוע"", ""פרטי הנשק"": ""חסר חלק פנימי לפעולת ירי"", ""סוג הרכב"": ""קטנוע"", ""שימוש"": ""לא""}"
ME-16-11-69158-529,ME-16-01-3772-806,3,1,1,"{""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר, סמוך לבית"", ""כמות תחמושת"": ""מחסנית"", ""מטרה-סיבת העבירה"": ""חתונה"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע]"": 1.0, ""סוג עבירה"": ""נשיאת נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""ירי באזור מגורים"", ""שימוש"": ""כן,ירי"", ""תכנון"": ""כן"", ""סוג תחמושת"": ""9 מ\""מ"", ""מיקום האירוע"": ""רחבת בית משפחת ג'בארה, טייבה"", ""זמן האירוע"": ""21:00"", ""מיקום החזקת הנשק לפני השימוש"": ""טמון באדמה"", ""מיקום החזקת הנשק לאחר השימוש"": ""מתחת למושב הנהג ובשקית מתחת למושב סמוך"", ""סוג האירוע"": ""משפחתי""}","{""אופן החזקת הנשק"": ""מוסלק - מוסתר, סמוך לבית"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [רובה סער ]"": 1.0, ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""שימוש"": ""לא"", ""תכנון"": ""לא"", ""מיקום האירועים"": ""אלרוחה, מעאוויה"", ""שותף לעבירות"": ""מחמד ג'בארין"", ""תאריך תפיסת הנשק"": ""20.12.15"", ""כמות כדורים שנורתה"": ""כ-20 כדורים"", ""מיקום תפיסת הנשק"": ""בסמוך לבית הנאשם"", ""סוג תחמושת"": ""כדורים""}"
ME-17-02-54432-484,ME-16-05-25902-514,3,1,1,"{""אופן החזקת הנשק"": ""ברכב, על גופו"", ""כמות תחמושת"": ""מחסנית ובה 7 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""כן"", ""סוג האקדח"": ""ברטה"", ""מספר סידורי של האקדח"": ""82233"", ""קליבר הכדורים"": ""0.22 מ\""מ"", ""מיקום החזקת הנשק"": ""סמוך לבית הנאשם"", ""תאריך החזקת הנשק"": ""מאז ועד יום 16.02.17"", ""מסלול הנסיעה"": ""מכפר קאסם לנהריה"", ""סוג הרכב"": ""מאזדה"", ""שמות הנוסעים ברכב"": ""אחמד עיסא, עותמאן עיסא, מגארי יאסין"", ""מיקום התפיסה"": ""צומת הרחובות הגעתון והרצל בנהריה"", ""שעת התפיסה"": ""סמוך לפני השעה 16:00"", ""שימוש"": ""לא""}","{""אופן החזקת הנשק"": ""בבית, על גופו"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית ובה 7 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא"", ""תאריך גניבת הנשק"": ""31.12.13"", ""מקום גניבת הנשק"": ""מביתו של דינו תמאם"", ""תאריך רכישת הנשק"": ""במהלך חודש פברואר 2016"", ""מקום החזקת הנשק"": ""במקלט ביתו בקלנסוואה"", ""תאריך נשיאת הנשק לעבודה"": ""מחודש פברואר 2016 ועד ליום 8.5.16"", ""שעה בה נשא הנאשם את הנשק"": ""בסמוך לשעה 06:00"", ""מספר סידורי של הנשק"": ""682663"", ""סוג הנשק"": ""אקדח מסוג ברטה"", ""שימוש"": ""לא""}"
SH-17-10-10556-234,ME-09-06-10774-130,2,0,1,"{""אופן החזקת הנשק"": ""מוסלק - מוסתר, סמוך לבית"", ""כמות תחמושת"": ""מחסנית ובה 10 כדורים"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 2.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא"", ""קוטר הכדורים"": ""8 מ\""מ"", ""מיקום החזקת הנשק"": ""בתוך שקית בחצר, מתחת למזרון בערימת זבל"", ""מרחק החזקת הנשק מהבית"": ""כ-100 מטרים"", ""מצב המחסנית הנוספת"": ""לא טעונה"", ""שימוש"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""לא"", ""מותג הנשק"": ""ברטה"", ""מיקום האירוע"": ""כפר מושרייפה"", ""שימוש"": ""לא""}"
sh-10-05-7434-952,ME-21-10-18557-340,1,0,0,"{""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 2.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""שם הנאשם"": ""איגור בן סמיון סבובסקי"", ""שנת לידה"": 1961, ""תאריך העבירה"": ""14.4.10"", ""כתובת האירוע"": ""רחוב אורלנסקי 11, פתח תקווה"", ""סוגי האקדחים"": [""ברטה חצי אוטומטי"", ""לאמה חצי אוטומטי""], ""שימוש"": ""לא""}","{""אופן החזקת הנשק"": ""ברכב, על גופו"", ""כמות תחמושת"": ""מחסנית + 2 כדורים"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""עבירות נוספות"": ""ירי מנשק חם"", ""שימוש"": ""כן,ירי"", ""תכנון"": ""לא"", ""סוג רכב הנאשם"": ""מאזדה בצבע כחול"", ""מיקום האירוע"": ""כפר אבו סנאן"", ""זמן האירוע"": ""16.9.2021, סמוך לשעה 19:00"", ""סוג רכב המטרה"": ""מאזדה לבנה"", ""מעורבים נוספים"": ""ג'יהאד סואעד, מוחמד פעאור"", ""כוונת הירי"": ""להפחיד או להקניט"", ""מיקום ישיבת הנאשם ברכב"": ""מושב נוסע"", ""מיקום ישיבת ג'יהאד ברכב"": ""מושב נהג"", ""מיקום ישיבת א' במאזדה"": ""מושב נוסע ליד הנהג"", ""מיקום ישיבת מוחמד פעאור במאזדה"": ""מושב נהג"", ""סוג הכדורים"": ""קליבר 9 מ\""מ"", ""סוג המחסנית"": ""מחסנית תואמת לתת מקלע"", ""מיקום הירי"": ""באזור מגורים"", ""סכנה פוטנציאלית"": ""סכנה לחיי אדם""}"
SH-10-02-25802-731,ME-13-04-35007-454,1,0,0,"{""אופן החזקת הנשק"": ""בבית"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [רובה צייד]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""תקול"", ""עבירות נוספות"": ""החזקת חלק-אבזר תחמושת של כלי נשק"", ""תכנון"": ""לא"", ""תאריך העבירה"": ""16/07/09"", ""שעת העבירה"": ""11:00"", ""מיקום העבירה"": ""כפר מגדל שמס"", ""סוג התחמושת"": ""כדור רובה צייד"", ""פוטנציאל הריגה"": ""כלי נשק ותחמושת בעלי כוח להמית אדם"", ""שימוש"": ""לא""}","{""אופן החזקת הנשק"": ""על גופו"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""כן"", ""תאריך האירוע"": ""6/4/13"", ""שעת האירוע"": ""16:30"", ""מיקום האירוע"": ""מרכז הכפר דבוריה"", ""התנהלות הנאשם לאחר האירוע"": ""נמלט במהירות מהמקום"", ""מטרת הנשיאה"": ""להפחיד אחרים מעורבים בסכסוך"", ""שימוש"": ""לא""}"
ME-16-10-12213-904,ME-15-02-9111-399,1,0,0,"{""סוג רכב"": ""סובארו"", ""בעלות על הרכב"": ""רשום על שם אחיו, מג'ד"", ""מיקום החזקת הנשק"": ""מתחת לכיסא הנוסע שליד הנהג"", ""מיקום המחסנית"": ""מתחת לכיסא הנוסע שליד הנהג"", ""מקום מגורים"": ""אום-אל-פחם"", ""מקום החזקת הנשק"": ""בית אמו"", ""סוג התחמושת"": ""כדור 9 מ\""מ"", ""מקום התפיסה"": ""במוסך במורד הרחוב"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""מצא"", ""כמות תחמושת"": ""מחסנית ריקה ובה 0 כדורים + 1 כדור"", ""שימוש"": ""לא""}","{""אופן החזקת הנשק"": ""על גופו"", ""כמות תחמושת"": ""מחסנית ובה 13 כדורים"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""תאריך העבירה"": ""25.1.15"", ""שעת העבירה"": ""סמוך לשעה 15:00"", ""מיקום העבירה"": ""כפר בענה"", ""סיבת הגעת השוטרים"": ""לעכב את יוסף חסארמה לחקירה"", ""פעולת הנאשם בעת העבירה"": ""מנוסה מהשוטרים"", ""סוג האקדח"": ""FN"", ""מספר האקדח"": ""74423"", ""סוג התחמושת"": ""9 מ\""מ"", ""פעולה במהלך המנוסה"": ""זריקת האקדח והמחסנית"", ""שימוש"": ""לא""}"
ME-16-05-25902-514,SH-11-01-41775-497,3,1,1,"{""אופן החזקת הנשק"": ""בבית, על גופו"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית ובה 7 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא"", ""תאריך גניבת הנשק"": ""31.12.13"", ""מקום גניבת הנשק"": ""מביתו של דינו תמאם"", ""תאריך רכישת הנשק"": ""במהלך חודש פברואר 2016"", ""מקום החזקת הנשק"": ""במקלט ביתו בקלנסוואה"", ""תאריך נשיאת הנשק לעבודה"": ""מחודש פברואר 2016 ועד ליום 8.5.16"", ""שעה בה נשא הנאשם את הנשק"": ""בסמוך לשעה 06:00"", ""מספר סידורי של הנשק"": ""682663"", ""סוג הנשק"": ""אקדח מסוג ברטה"", ""שימוש"": ""לא""}","{""תקופת החזקת הנשק"": ""כשנה וחצי"", ""תאריך תחילת החזקת הנשק"": ""1.6.08"", ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית, ברכב"", ""כמות תחמושת"": ""מחסנית ריקה ובה 0 כדורים + 34 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""שימוש"": ""לא""}"
ME-18-05-32659-754,ME-16-08-54879-35,3,1,1,"{""אופן החזקת הנשק"": ""ברכב"", ""כמות תחמושת"": ""מחסנית ובה 0 כדורים, 9 כדורים, 10 כדורים"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [רימון הלם/גז]"": 2.0, ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""עבירות נוספות"": ""הפרעה לשוטר במילוי תפקידו לפי סעיף 275 לחוק"", ""תכנון"": ""לא"", ""זמן האירוע"": ""00:25"", ""תאריך האירוע"": ""05.05.2018"", ""מיקום האירוע"": ""ירכא"", ""סוג הרכב"": ""לא צוין"", ""פרטי הנשק הנוספים"": ""תת-מקלע מאולתר פאראבלום 9 מילימטר, רימוני גז מדמיע, מחסנית ריקה לתת מקלע עוזי, כדורים לאקדח 9 מילימטר, ערכה לניקוי נשק עם 10 כדורים 5.56 מילימטר"", ""פעולת המשטרה"": ""הקמת מחסומים, זיהוי ועצירת הנאשם"", ""התנהגות הנאשם בעת המעצר"": ""סירוב לצאת מהרכב, דחיפת שוטרים, ניסיון להשתחרר מאחיזתם"", ""שימוש"": ""לא""}","{""אופן החזקת הנשק"": ""על גופו, סמוך לבית"", ""כמות תחמושת"": ""מחסנית ובה 7 כדורים"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""תאריך האירוע"": ""17.8.16"", ""שעת האירוע"": ""סמוך לשעה 11:00"", ""מיקום האירוע"": ""רחוב ברזילי 12, חיפה"", ""קוטר הנשק"": ""9 מ\""מ"", ""כוח הכדור"": ""בכוחו להמית אדם"", ""מצב הנשק"": ""נשק מאולתר"", ""הודאת הנאשם"": ""הנאשם הודה בעובדות כתב האישום"", ""שימוש"": ""לא""}"
ME-17-05-35227-215,ME-15-02-9111-399,1,0,0,"{""אופן החזקת הנשק"": ""ברכב"", ""כמות תחמושת"": ""מחסנית"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""כן"", ""תאריך העבירה"": ""7 במאי 2017"", ""שעת העבירה"": ""צהריים"", ""סוג הרכב"": ""אופנוע"", ""דגם הרכב"": ""קואנג יאנג טיו"", ""הודאה בעבירה"": ""הודה"", ""סעיף העבירה"": ""144(ב) רישא וסיפא"", ""שנת החוק"": ""1977"", ""שימוש"": ""לא""}","{""אופן החזקת הנשק"": ""על גופו"", ""כמות תחמושת"": ""מחסנית ובה 13 כדורים"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""תאריך העבירה"": ""25.1.15"", ""שעת העבירה"": ""סמוך לשעה 15:00"", ""מיקום העבירה"": ""כפר בענה"", ""סיבת הגעת השוטרים"": ""לעכב את יוסף חסארמה לחקירה"", ""פעולת הנאשם בעת העבירה"": ""מנוסה מהשוטרים"", ""סוג האקדח"": ""FN"", ""מספר האקדח"": ""74423"", ""סוג התחמושת"": ""9 מ\""מ"", ""פעולה במהלך המנוסה"": ""זריקת האקדח והמחסנית"", ""שימוש"": ""לא""}"
ME-16-04-12480-812,ME-12-03-15148-775,1,0,0,"{""מיקום האירועים"": ""טירת הכרמל, בית המתלונן, אתר בניה"", ""זמן האירועים"": ""פחות משעה וחצי לאחר הוויכוח, יומיים לאחר האירוע הראשון, יום לאחר הירי השני"", ""סוג הנשק הנוסף"": ""תת מקלע מאולתר"", ""מספר כדורים שנורו"": ""12 קליעים, 2 כדורים"", ""מיקום החזקת הנשק והתחמושת"": ""בזחל של כלי עבודה, מתחת לתקרה אקוסטית במכולה"", ""סכום החוב"": ""300 ₪"", ""סוג העסקה המובילה לסכסוך"": ""עסקת רכב"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""עבירות נוספות"": ""יסיון חבלה חמורה בנסיבות מחמירות, איומים"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""ברכב, על גופו, מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית + 17 כדורים"", ""מטרה-סיבת העבירה"": ""סכסוך"", ""שימוש"": ""כן,ירי""}","{""אופן החזקת הנשק"": ""ברכב"", ""כמות תחמושת"": ""מחסנית ובה 11 כדורים"", ""מספר עבירה"": ""144 א"", ""סוג הנשק - אם לא נמצא בטבלה"": ""משתיק קול"", ""סוג הנשק [אקדח]"": 2.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""עבירות נוספות"": ""שינוי זהות של כלי רכב, עבירה לפי סעיף 413ט' לחוק העונשין, תשל\""ז - 1977."", ""תכנון"": ""כן"", ""סוג הרכב"": ""הונדה סיוויק"", ""סוג האקדח"": ""ברטה"", ""קוטר האקדח"": ""9 מ\""מ"", ""פריטים נוספים ברכב"": ""כפפות בד"", ""מספר עבירה נוספת"": ""413ט"", ""תאריך העבירה"": ""2.3.2012"", ""פרטי הזיוף"": ""הסרת לוחות זיהוי מקוריות והתקנת לוחות זיהוי שונות"", ""שימוש"": ""לא""}"
ME-16-02-59812-881,ME-16-03-54615-517,1,0,0,"{""אופן קבלת הנשק"": ""עבודה"", ""כמות תחמושת"": ""2 מחסניות, 20 כדורים"", ""מטרה-סיבת העבירה"": ""מימון סמים"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""סחר בנשק"", ""סטטוס הנשק"": ""תקין"", ""עבירות נוספות"": ""מסירת ידיעה כוזבת על עבירת פשע, לפי סעיף 243 סיפא לחוק; שיבוש הליכי משפט, לפי סעיף 244 לחוק."", ""תכנון"": ""כן"", ""סוג הסמים"": ""חשיש, הרואין"", ""כמות הסמים"": ""ארבע חבילות של הרואין"", ""מחיר מכירת הנשק"": ""8,000 ₪"", ""מקום העבודה"": ""בית ספר יסודי"", ""תקופת העבירות"": ""אוגוסט 2014 - פברואר 2016"", ""שם הקונה"": ""מחמוד צאלוק"", ""שם המעביד"": ""שי יהושע לוי"", ""תיאור האירוע"": ""דיווח כוזב על שוד למעביד ולמשטרה"", ""הודאה בחקירה"": ""הודתה בבדיה את אירוע השוד"", ""שימוש"": ""לא""}","{""מטרה-סיבת העבירה"": ""בצע כסף"", ""מספר עבירה"": ""144 ב"", ""סוג הנשק [תת מקלע]"": 2.0, ""סוג עבירה"": ""סחר בנשק"", ""סטטוס הנשק"": ""תקול"", ""שימוש"": ""ניסיון לירי ללא הצלחה"", ""תכנון"": ""כן"", ""סוג תת-מקלע"": ""קרלו"", ""מספר תת-מקלעים"": 2, ""מחיר תת-מקלע"": 3000, ""מספר פגישות בין הנאשם למחמד"": 4, ""מיקום הפגישות"": ""סמוך לבית מחמד"", ""תקלות בנשק"": ""שני תת-מקלעים תקולים"", ""תגובת הנאשם לתקלה"": ""סירוב להחליף נשק לאחר החלפה ראשונה""}"
SH-23-03-19819-247,SH-16-11-7544-55,3,1,1,"{""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""כמות תחמושת"": ""3 מחסניות"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [רובה סער ]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""כן"", ""מיקום החזקת הנשק"": ""מעל מקרר המטבח"", ""סוג הנשק"": ""רובה אויר שהוסב לירי תחמושת"", ""קליבר התחמושת"": ""5.56X45"", ""כמות כדורים"": ""כמה עשרות כדורי 5.56 מ\""מ"", ""מיקום המעצר"": ""בית הנאשם ברהט"", ""תאריך המעצר"": ""15.2.23"", ""שעת המעצר"": ""13:04"", ""שימוש"": ""לא""}","{""אופן החזקת הנשק"": ""על גופו"", ""כמות תחמושת"": ""מחסנית ובה 10 כדורים"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""תאריך האירוע"": ""26.10.16"", ""מיקום האירוע"": ""מחלף להב-שומריה, כביש 6 לכוון צפון"", ""סוג הרכב"": ""רכב פרטי"", ""זיהוי הנאשם"": ""על ידי שוטר"", ""שם השוטר"": ""מיכאל אדרי"", ""קוטר הקליעים"": ""9 מ\""מ"", ""שימוש"": ""לא""}"
ME-15-12-39071-113,ME-16-10-12213-904,1,0,0,"{""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""מספר עבירה"": ""144 א"", ""סוג הנשק [אקדח]"": 1.0, ""סוג עבירה"": ""החזקה נשק"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""לא"", ""סוג רכב"": ""מזדה 3"", ""מספר רישיון רכב"": ""71-098-16"", ""מיקום האירוע"": ""כביש מספר 1, בסמוך למחלף הראל"", ""זמן האירוע"": ""12.10.13, בשעה 22:30"", ""מיקום החזקת הנשק ברכב"": ""מתחת לשטיח שמתחת למושב הסמוך לנהג"", ""סוג הנשק"": ""אקדח חצי אוטומטי מסוג סטאר"", ""שימוש"": ""לא""}","{""סוג רכב"": ""סובארו"", ""בעלות על הרכב"": ""רשום על שם אחיו, מג'ד"", ""מיקום החזקת הנשק"": ""מתחת לכיסא הנוסע שליד הנהג"", ""מיקום המחסנית"": ""מתחת לכיסא הנוסע שליד הנהג"", ""מקום מגורים"": ""אום-אל-פחם"", ""מקום החזקת הנשק"": ""בית אמו"", ""סוג התחמושת"": ""כדור 9 מ\""מ"", ""מקום התפיסה"": ""במוסך במורד הרחוב"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""מצא"", ""כמות תחמושת"": ""מחסנית ריקה ובה 0 כדורים + 1 כדור"", ""שימוש"": ""לא""}"
