verdict_1,verdict_2,similarity_scale,similarity_binary_0,similarity_binary_1,feature_vector_1,feature_vector_2
SH-22-05-39259-133,SH-21-03-7171-604,2,0,1,"{""כלי תקשורת"": ""טלגרם"", ""מספר טלפון הנאשם"": ""053-8441319"", ""כלי רכב"": ""טויוטה ל\""ר 43-957-64"", ""שמות הסוכנים הסמויים"": ""משה דיין, מולה מינטסנוט"", ""כינויים בטלגרם"": ""Maor Moshe, Alamo"", ""מיקום העסקה הראשונה"": ""קיבוץ ברור חיל"", ""מיקום העסקה השנייה"": ""רח' הרב אבן דנן, נתיבות"", ""מחירים"": ""500 ₪ עבור 10.85 גרם, 350 ₪ עבור 4.90 גרם"", ""כינוי היוזר בטלגרם"": ""סבא חביב"", ""השימוש בקטין"": ""כן"", ""מכירה לסוכן"": ""כן"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קנבוס: 15.75 גרם"", ""עבירה"": ""יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים""}","{""מכירה לסוכן"": ""כן"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קוקאין: 0.088 גרם"", ""עבירה"": ""יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""כן"", ""תפקיד"": ""בעל הסמים""}"
SH-23-07-61816-773,SH-24-01-26596-264,1,0,0,"{""מכירה לסוכן"": ""כן"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קוקאין: 0.38 גרם"", ""עבירה"": ""יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""מיקום העבירה"": ""רח' הרצל 43, חיפה"", ""תפקיד הסוכן המשטרתי"": ""איסוף ראיות ומידע נגד עבריינים"", ""תקופת העבירות"": ""יולי 2023"", ""מספר עסקאות"": ""2"", ""זמני העסקאות"": ""2.7.23 בשעה 12:45, 4.7.23 בשעה 15:30"", ""סכום עסקה"": ""100 שקלים לכל עסקה"", ""כרות בין הנאשמים"": ""קיימת"", ""שיטת קשר עם הסוכן"": ""שריקות והסטת וילון"", ""תפקיד"": ""בעל הסמים""}","{""מכירה לסוכן"": ""כן"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קנבוס: 140.97 גרם"", ""עבירה"": ""החזקה שלא לצריכה עצמית, יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים"", ""מספר עבירות סחר"": ""6"", ""מספר עבירות אחזקה"": ""1"", ""סוגי עבירות"": ""סחר בסמים מסוכנים, אחזקת סם מסוכן שלא לצריכה עצמית"", ""סוג הסם"": ""קנבוס"", ""כמות כוללת סם"": ""140.97 גרם"", ""מספר טלפון הנאשם"": ""053-7262975"", ""מספר טלפון הסוכן"": ""052-5219530"", ""מקום העסקה הראשון"": ""חניית רכבים ברחוב בן יאיר 24, ערד"", ""מקום העסקה השני"": ""רחוב האירוסים 52, ערד"", ""מקום העסקה השלישי"": ""תחנת הדלק דור אלון, כניסה לעיר ערד"", ""מקום העסקה הרביעי"": ""ים המלח"", ""מקום העסקה החמישי"": ""רחוב שמעון 7, ערד"", ""מספר רכב הנאשם"": ""ל.ז 56-748-12"", ""סוג רכב הנאשם"": ""סקודה אוקטביה"", ""כמות כסף מזומן"": ""2600 ש\""ח"", ""מספר כרטיסי סים ברכב"": ""17"", ""שימוש בישומון טלגראם"": ""כן"", ""שם קבוצת טלגראם"": ""SKOPY, SKOPY33"", ""סוג קנבוס מועבר"": ""אינדיקה, כושי פרסי""}"
SH-23-09-35299-260,ME-22-06-54208-991,1,0,0,"{""מכירה לסוכן"": ""כן"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קוקאין: 0.56 גרם"", ""עבירה"": ""יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים"", ""מספר טלפון של הסוכן"": ""054-6454608"", ""מספר טלפון של ודים"": ""055-3955795"", ""מקום המפגש"": ""קיוסק אלכסנדר, שכונה יעלים, באר שבע"", ""סוג רכב הנאשם"": ""קיה"", ""מספר רישוי של רכב הנאשם"": ""ל.ז 30-522-72"", ""שיטת תשלום"": ""מזומן"", ""סכום העסקה"": ""300 ₪"", ""אופן התקשורת"": ""שיחות טלפון ווואטסאפ""}","{""מכירה לסוכן"": ""כן"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קוקאין: 98 גרם"", ""עבירה"": ""יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""מיקום העסקה"": ""חנות ברחוב דוד רזיאל 26 תל אביב"", ""מחיר לגרם בעסקה הראשונה"": ""230 ₪"", ""מחיר לגרם בעסקה השנייה"": ""240 ₪"", ""כמות קוקאין בעסקה הראשונה"": ""47.35 גרם"", ""כמות קוקאין בעסקה השנייה"": ""49.3859 גרם"", ""סך התמורה בעסקה הראשונה"": ""11,500 ₪"", ""סך התמורה בעסקה השנייה"": ""12,000 ₪"", ""היכרות קודמת בין הנאשם לסוכן"": ""כן"", ""תפקיד"": ""בעל הסמים""}"
SH-24-01-3818-394,ME-17-04-17677-800,3,1,1,"{""מיקום המעבדה"": ""רחוב אגמית 6, טירת הכרמל"", ""תקופת השכירות"": ""10.7.23 עד 9.7.25"", ""מקור תשלום השכירות"": ""חשבון הבנק של נאשם 2"", ""פרטי הכלים לגידול"": ""מנורות, מפוחים, פילטרים, שעוני עצר, מאווררים, מזגנים ניידים, מחשב מים, מדי חום, בלוני חמצן, בקבוקי דישון אדניות, סופחי לחות, חביות, מפזרי אדים"", ""מספר שתילים ומשקל נטו"": ""297 שתילים, 75.08 ק\""ג נטו"", ""שווי קנבוס מוכן להפצה"": ""8,450 ₪"", ""כמות ממוצעת לעסקה"": ""10 גרם לעסקה"", ""סך הכנסות ממכירת קנבוס"": ""27,000 ₪"", ""מכירה לסוכן"": ""לא"", ""מעבדה"": ""כן"", ""סוג הסם, כמות"": ""קנבוס בשתילים: 75080 גרם, קנבוס: 169 גרם"", ""עבירה"": ""ייצור, החזקה שלא לצריכה עצמית, יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים, בעל המעבדה""}","{""משך זמן הפעילות"": ""מ-19.1.16 עד 4.4.17"", ""מיקום המעבדה"": ""בית בן 5 חדרים, ממ\""ד ומרתף"", ""עלות שכירות הבית"": ""6000 ₪ לחודש"", ""פרטי התשתית לגידול"": ""26 בתי מנורה ומנורות, 3 מדי טמפרטורה, 2 משקלים, מסור חשמלי, מברגה קונגו, דליים, סלים, צינורות מים, מכלי מים, טפטפות, מאווררים, מפזר חום, מד לחות, שואב אבק, שנאי חשמל"", ""כמות חשמל שנגנבה"": ""18,838 ₪"", ""סוגי עבירות"": ""יצור סם, גניבת חשמל"", ""סוג הסם במעבדה ביום המעצר"": ""עציצי ושתילי קנבוס בשלבי צמיחה שונים, עלי קנבוס מיובשים"", ""שווי הסם"": ""מליוני ₪"", ""מכירה לסוכן"": ""לא"", ""מעבדה"": ""כן"", ""סוג הסם, כמות"": ""קנבוס בשתילים: 72800 גרם"", ""עבירה"": ""ייצור"", ""עבירות נלוות כן/לא"": ""כן"", ""תפקיד"": ""בעל הסמים, בעל המעבדה""}"
SH-24-01-9804-702,ME-19-01-68958-71,1,0,0,"{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""חשיש: 885.25 גרם, קנבוס: 730.52 גרם"", ""עבירה"": ""החזקה שלא לצריכה עצמית, יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""כן"", ""תפקיד"": ""בעל הסמים"", ""מספר כתבי אישום"": 4, ""סך הכול עבירות"": 14, ""סך הכול תמורה בשקלים"": 4850, ""כמות לקוחות"": 5, ""כלי תקשורת לסחר"": ""טלגרם"", ""עבירות נהיגה"": ""נהיגה ללא רישיון, נהיגה תחת השפעת סמים, נהיגה ברכב ללא ביטוח"", ""מקומות ביצוע העבירות"": ""בבית הנאשם, ברכב הנאשם"", ""סוגי סמים נוספים"": ""חשיש, קנאביס"", ""כמויות סמים נוספות"": ""498.37-גרם-חשיש, 536.36-גרם-קנאביס, 91.25-גרם-קנאביס, 56.16-גרם-חשיש, 85.93-גרם-קנאביס, 2.30-גרם-קנאביס, 1.86-גרם-קנאביס, 300.96-גרם-חשיש, 2.99-גרם-קנאביס, 57-גרם-קנאביס, 9.83-גרם-קנאביס, 29.76-גרם-חשיש"", ""סכום כסף נמצא בחיפוש"": 850}","{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""METHAMPHETAMINE: 1865 גרם"", ""עבירה"": ""יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""כן"", ""תפקיד"": ""לא בעל הסמים"", ""סוג פסלונים"": ""19 פסלונים"", ""מקור הסם"": ""מקסיקו"", ""שיטת השילוח"": ""משלוח דואר"", ""כתובת למשלוח"": ""כתובת בית אמו של הנאשם"", ""מחיר ק\""ג בישראל"": ""250,000 ₪"", ""תאריך יציאת החבילה ממקסיקו"": ""21.12.18"", ""תאריך נכנסת החבילה לישראל"": ""28.12.18"", ""תאריך תפיסת החבילה"": ""7.1.19"", ""קרוב משפחה מעורב"": ""עמרם""}"
SH-24-05-28565-553,ME-15-09-24514-351,1,0,0,"{""מכירה לסוכן"": ""כן"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קטמין: 9.378 גרם, מתילמקאתינון: 14.273 גרם, קוקאין: 8.507 גרם"", ""עבירה"": ""החזקה שלא לצריכה עצמית, יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים"", ""היכרות עם הסוכן"": ""כן"", ""שימוש באפליקציית ווטסאפ"": ""כן"", ""הודעות זמניות"": ""כן"", ""מקום המפגש"": ""חניית בניין 4005 באילת"", ""כמות כסף"": ""700 שקלים"", ""סוגי סמים נוספים"": ""קוקאין, מתילמטקתינון"", ""סוגי סמים למכירה"": ""שני סוגים של קטמין"", ""הצעה לערבוב סמים"": ""כן""}","{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קנבוס: 117 גרם, MDMA: 902.49 גרם, קוקאין: 0.85 גרם"", ""עבירה"": ""החזקה שלא לצריכה עצמית"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים"", ""מיקום הסמים"": ""בדירתו בתל אביב"", ""מקומות החזקה בדירה"": ""ארונית המרפסת, שולחן בחדרו, קופסא בחדרו, בובה על הטלויזיה"", ""סוגי סמים נוספים"": ""קוקאין"", ""סעיף העבירה"": ""סעיף 7(א) + (ג) רישא לפקודת הסמים המסוכנים, התשל\""ג – 1973"", ""תאריך העבירה"": ""01.09.15""}"
ME-17-01-620-279,ME-10-11-18588-3,3,1,1,"{""מקום היציאה"": ""ישראל"", ""יעד הטיסה"": ""פריז"", ""תאריך היציאה"": ""14.12.2016"", ""תאריך החזרה"": ""20.12.2016"", ""שעת הגעה"": ""17:42"", ""אופן ההחזקה"": ""במזוודה"", ""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קוקאין: 4922 גרם"", ""עבירה"": ""החזקה שלא לצריכה עצמית, יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""לא בעל הסמים""}","{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קוקאין: 3440 גרם"", ""עבירה"": ""יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""לא בעל הסמים"", ""תאריך יציאה מהארץ"": ""13.10.10"", ""יעד הטיסה הראשון"": ""איטליה"", ""יעד הטיסה הסופי"": ""ברזיל"", ""תאריך חזרה לישראל"": ""3.11.10"", ""שיטת הסתרת הסם"": ""דופן כפולה של תרמיל"", ""סעיפי האישום"": ""סעיף 13, סעיף 19א לפקודת הסמים המסוכנים""}"
ME-18-02-5680-55,SH-13-09-29504-694,1,0,0,"{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""MDMA: 8363 טבליות"", ""עבירה"": ""החזקה שלא לצריכה עצמית"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""לא בעל הסמים"", ""תאריך העבירה"": ""7.1.18-12.1.18"", ""מיקום העבירה"": ""דימונה ושדרות"", ""שיטת הסתרה"": ""חבילה מוחבאת בתחתית מתקן חשמלי לחימום אוכל"", ""שיטת תשלום"": ""4000 שקלים"", ""מעורבות צדדים נוספים"": ""אלי והאחר"", ""שימוש בשם בדוי"": ""כן"", ""מספר רישוי של הרכב"": ""77-131-56"", ""סוג הרכב"": ""מזדה"", ""מקום איסוף הסם"": ""חנות סלקשיין בדימונה"", ""מקום העברת הסם"": ""פיצוציה בשדרות"", ""מקום מעצר הנאשם"": ""שדרות"", ""מקום מעצר אלי"": ""שדרות"", ""כמות הסם"": ""8363 כדורים""}","{""מיקום המעבדה"": ""רח' פיק\""א 10, ראשון לציון"", ""שותפה לדירה"": ""בת זוגו של הנאשם"", ""תאריך התחלת הפעילות"": ""2008"", ""תאריך המעצר"": ""10.9.13"", ""זמן המעצר"": ""11:30"", ""סוג הצו"": ""צו חיפוש"", ""מוסד המנפיק"": ""בית משפט השלום בראשון לציון"", ""מספר שתילים בגירים"": ""48"", ""מספר שתילים צעירים"": ""159"", ""כמות שקיות קנבוס"": ""7"", ""כמות נוספת בשקית"": ""1"", ""ציוד לגידול והכנה"": ""אדניות, מד טמפרטורה, מאווררים, צינורות השקיה, מערכות חשמל, מנורות חימום, חומרי דישון, תאורה והשקיה ייעודית"", ""מכירה לסוכן"": ""לא"", ""מעבדה"": ""כן"", ""סוג הסם, כמות"": ""קנבוס בשתילים: 3400 גרם, קנבוס: 884 גרם"", ""עבירה"": ""ייצור, החזקה שלא לצריכה עצמית"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים, בעל המעבדה""}"
ME-18-08-58591-978,ME-16-07-11608-225,1,0,0,"{""מקום האירוע"": ""בית הנאשם 1"", ""תאריך האירוע"": ""13-15.8.18"", ""שיטת הכנת הסם"": ""ייבוש והמרה של נוזל לאבקה"", ""כלים להכנת הסם"": ""תנור ייבוש, תבניות זכוכית, צלחת, כף, כפית"", ""שווי הסם"": ""617,400 ₪"", ""מקור הסם"": ""רכישה מאדם שזהותו אינה ידועה"", ""התערבות נוספת"": ""הנאשם 3 סייע בהכנת הסם"", ""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קוקאין: 1029.44 גרם"", ""עבירה"": ""החזקה שלא לצריכה עצמית"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים""}","{""מספר טיסות לחו\""ל"": ""מספר פעמים"", ""יעדי טיסה"": ""אוקראינה, ברלין"", ""שיטת הסתרת הסמים"": ""מזוודה עם דופן כפולה"", ""שימוש בטכנולוגיה"": ""אפליקציית הצפנת מסרים 'ויקר'"", ""שינוי בתוכנית טיסה"": ""כרטיס טיסה עדכני מגרמניה לישראל דרך איסטנבול"", ""תשלום עבור שירותים"": ""2,000 ₪ עבור הוצאות נסיעה"", ""תקשורת עם המעביר"": ""הודעות טקסט והנחיות"", ""מקום קבלת הסמים"": ""ברלין"", ""מקום נחיתה בישראל"": ""בטיסת המשך דרך טורקיה"", ""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""MDMA: 1301.44 גרם, 13189 טבליות"", ""עבירה"": ""יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""לא בעל הסמים""}"
ME-18-08-8864-290,SH-17-07-16759-919,3,1,1,"{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קנבוס בשתילים: 5 שתילים"", ""עבירה"": ""ייצור, החזקה שלא לצריכה עצמית, יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""כן"", ""תפקיד"": ""בעל הסמים"", ""מקום השירות"": ""פלוגת מג\""ב, איו\""ש"", ""הודאה באישומים"": ""הודה באישום הראשון, השלישי והרביעי"", ""עבירות נוספות"": ""גניבה, נשיאה והובלה של נשק, עשיית עסקה בנשק, מעשה פזיזות ורשלנות בנשק, ירי בשטח עירוני"", ""סעיפים רלוונטיים"": ""סעיף 384, סעיף 144(ב), סעיף 144(ב2), סעיף 6, סעיפים 14+19, סעיף 7(ג) סיפא, סעיף 338(א)(5), סעיף 340א""}","{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""כן"", ""סוג הסם, כמות"": ""חשיש: 0.71 גרם, קנבוס: 1.64 גרם"", ""עבירה"": ""ייצור, החזקה שלא לצריכה עצמית"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים, בעל המעבדה"", ""סוגי ציוד לגידול"": ""יריעת בד שחורה, מנורות לד, מד טמפרטורה, מאוורר, מד זמנים, מזרקים, 2 גלונים, צינור אוורור, שק דישון, גליל, 20 מוטות מתכת, 6 בקבוקי דישון, משקל"", ""מקום החזקת הסמים"": ""במקומות שונים בבית"", ""תאריך כתב האישום"": ""19.1.16"", ""היתר גידול סמים"": ""ללא היתר""}"
ME-20-12-1338-335,ME-22-12-47987-640,2,0,1,"{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""האיוואסקה: 1300 מיליליטר"", ""עבירה"": ""החזקה שלא לצריכה עצמית, יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""כן"", ""תפקיד"": ""בעל הסמים"", ""שיטת השילוח"": ""חבילה בדואר עם חברת UPS"", ""כתובת הנאשם"": ""רחוב בבא סאלי 21 דירה 8 בביתר עילית"", ""כינוי הסם"": ""די.אם.טי והארמין"", ""כינוי נוסף לסם"": ""סם האיוואסקה"", ""שיטת צריכה"": ""אורלית באמצעות שתייה"", ""השפעות הסם"": ""גרימת הזיות, ניתוק, שינוי במצב ההכרה"", ""סיכונים פוטנציאליים"": ""השפעות לוואי חמורות, אשפוזים, מוות"", ""שיטת הסוואה"": ""הצגת הבקבוק כמכיל צבע שמן צמחי"", ""מספר מעקב החבילה"": ""מספר מעקב ניתן לנאשם למעקב אחר החבילה"", ""תקשורת עם חברת השילוח"": ""פניות רבות לחברת UPS דרך צ'אט וטלפון"", ""שינוי בשיטת מסירת החבילה"": ""בקשה לאיסוף במכולת ולבסוף מסירה בכתובת הנאשם"", ""התקשרות עם חברים"": ""שיחות והודעות עם בצלאל ומאור לגבי שימוש בסם"", ""פעולות בעת מעצר"": ""זריקת הבקבוק החלופי מהחלון, כיבוד על תוכן החבילה הריקה""}","{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קטמין: 700 גרם"", ""עבירה"": ""יבוא/סחר"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים"", ""מיקום העבירה"": ""הודו וישראל"", ""שיטת ההברחה"": ""חבילה בדואר בינלאומי"", ""משקל נטו של הסם"": ""700 גרם"", ""סוג האריזה"": ""ארבעה כדים בעלי דופן כפולה"", ""כתובת המשלוח"": ""בית הסב בקרית גת"", ""מספר טלפון על החבילה"": ""מספר הטלפון הנייד של עמית"", ""פעולות המשטרה"": ""איתור ותפיסת החבילה, פעולת סמכות מוסווה"", ""סוג הרכב במסירה"": ""הונדה"", ""מקום המסירה"": ""תחנת דלק"", ""זמן המסירה"": ""5.12.22 בשעה 14:06"", ""סוג הרכב במעצר"": ""טנדר סובארו"", ""מיקום המעצר"": ""שטח עפר"", ""יחידת משטרה"": ""ימ\""ר לכיש""}"
ME-21-12-42162-424,ME-17-03-30876-747,1,0,0,"{""מקור הסמים"": ""גרמניה"", ""שיטת הסוואה"": ""בקבוקים נחזים כמכילים מוצרי טיפוח"", ""שיטת משלוח"": ""חברת משלוחים"", ""כתובת יעד"": ""רמת השרון"", ""שימוש בזהות זרה"": ""קולט מנג'ם"", ""תיאום פעולה"": ""הנאשם הורה לאחר לשלוח את החבילה"", ""מעורבות צד שלישי"": ""מאי חיים לוי אדרי"", ""שיטת איסוף"": ""הצגת תמונת דרכון של קולט"", ""מיקום החזקת הסמים"": ""בשידה ליד המיטה בחדר השינה"", ""סוגי סמים נוספים"": ""קנבוס, METHAMPHETAMINE"", ""משקל סמים נוסף"": ""קנבוס: 1.82 גרם, METHAMPHETAMINE: לא צוין משקל"", ""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קטמין: 2395.95 גרם"", ""עבירה"": ""החזקה שלא לצריכה עצמית, יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים""}","{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""כן"", ""סוג הסם, כמות"": ""קנבוס: 140000 גרם"", ""עבירה"": ""ייצור, החזקה שלא לצריכה עצמית"", ""עבירות נלוות כן/לא"": ""כן"", ""תפקיד"": ""בעל הסמים, בעל המעבדה"", ""סוג הסם"": ""קנביס"", ""כמות הסם"": ""140 ק\""ג"", ""שווי הסם"": ""70,000 ₪ לקילוגרם"", ""סך שווי הסם"": ""9,800,000 ₪"", ""גניבת חשמל"": ""כן"", ""שווי גניבת החשמל"": ""42,578 ₪"", ""סוג העבירות"": ""קשירת קשר לפשע, ייצור סמים, החזקת סם מסוכן, גניבה בנסיבות מיוחדות, החזקת חצרים להכנת סמים"", ""מיקום המעבדה"": ""מתחם בן ארבעה דונמים"", ""מספר החדרים במעבדה"": ""7"", ""פרטי הציוד"": ""80 שנאים, 77 בתי מנורות, 77 נורות, 5 מפוחי אוויר, מייבש, 2 משאבות מים, מזגן מיני מרכזי, 1,246 שתילים של קנאביס, 59 שקים של חומרי גידול, חומרי דישון, חומרי הדברה, שעונים דיגיטאליים, מזמרה, משאבה חשמלית למים, טרמומטרים דיגיטאליים, חבילת צינור השקיה בטפטוף, מדחום, מזרקים גדולים, קנקן מדידה, מכשיר אלקטרוני עם אלקטרודות, מרסס נייד, אדניות לגידול"", ""שווי הציוד"": ""עשרות אלפי שקלים"", ""חיבור לא מוסדר לרשת החשמל"": ""כן""}"
ME-21-12-42162-424,SH-13-09-29504-694,1,0,0,"{""מקור הסמים"": ""גרמניה"", ""שיטת הסוואה"": ""בקבוקים נחזים כמכילים מוצרי טיפוח"", ""שיטת משלוח"": ""חברת משלוחים"", ""כתובת יעד"": ""רמת השרון"", ""שימוש בזהות זרה"": ""קולט מנג'ם"", ""תיאום פעולה"": ""הנאשם הורה לאחר לשלוח את החבילה"", ""מעורבות צד שלישי"": ""מאי חיים לוי אדרי"", ""שיטת איסוף"": ""הצגת תמונת דרכון של קולט"", ""מיקום החזקת הסמים"": ""בשידה ליד המיטה בחדר השינה"", ""סוגי סמים נוספים"": ""קנבוס, METHAMPHETAMINE"", ""משקל סמים נוסף"": ""קנבוס: 1.82 גרם, METHAMPHETAMINE: לא צוין משקל"", ""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קטמין: 2395.95 גרם"", ""עבירה"": ""החזקה שלא לצריכה עצמית, יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים""}","{""מיקום המעבדה"": ""רח' פיק\""א 10, ראשון לציון"", ""שותפה לדירה"": ""בת זוגו של הנאשם"", ""תאריך התחלת הפעילות"": ""2008"", ""תאריך המעצר"": ""10.9.13"", ""זמן המעצר"": ""11:30"", ""סוג הצו"": ""צו חיפוש"", ""מוסד המנפיק"": ""בית משפט השלום בראשון לציון"", ""מספר שתילים בגירים"": ""48"", ""מספר שתילים צעירים"": ""159"", ""כמות שקיות קנבוס"": ""7"", ""כמות נוספת בשקית"": ""1"", ""ציוד לגידול והכנה"": ""אדניות, מד טמפרטורה, מאווררים, צינורות השקיה, מערכות חשמל, מנורות חימום, חומרי דישון, תאורה והשקיה ייעודית"", ""מכירה לסוכן"": ""לא"", ""מעבדה"": ""כן"", ""סוג הסם, כמות"": ""קנבוס בשתילים: 3400 גרם, קנבוס: 884 גרם"", ""עבירה"": ""ייצור, החזקה שלא לצריכה עצמית"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים, בעל המעבדה""}"
ME-21-12-42162-424,SH-21-12-59578-330,2,0,1,"{""מקור הסמים"": ""גרמניה"", ""שיטת הסוואה"": ""בקבוקים נחזים כמכילים מוצרי טיפוח"", ""שיטת משלוח"": ""חברת משלוחים"", ""כתובת יעד"": ""רמת השרון"", ""שימוש בזהות זרה"": ""קולט מנג'ם"", ""תיאום פעולה"": ""הנאשם הורה לאחר לשלוח את החבילה"", ""מעורבות צד שלישי"": ""מאי חיים לוי אדרי"", ""שיטת איסוף"": ""הצגת תמונת דרכון של קולט"", ""מיקום החזקת הסמים"": ""בשידה ליד המיטה בחדר השינה"", ""סוגי סמים נוספים"": ""קנבוס, METHAMPHETAMINE"", ""משקל סמים נוסף"": ""קנבוס: 1.82 גרם, METHAMPHETAMINE: לא צוין משקל"", ""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קטמין: 2395.95 גרם"", ""עבירה"": ""החזקה שלא לצריכה עצמית, יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""לא"", ""תפקיד"": ""בעל הסמים""}","{""מכירה לסוכן"": ""לא"", ""מעבדה"": ""לא"", ""סוג הסם, כמות"": ""קטמין: 0.73 גרם, מתילמקאתינון: 1.906 גרם, MDMA: 13 טבליות"", ""עבירה"": ""החזקה שלא לצריכה עצמית, יבוא/סחר, 19"", ""עבירות נלוות כן/לא"": ""כן"", ""תפקיד"": ""בעל הסמים"", ""מקום המעצר"": ""מחסום משטרתי"", ""סוג רכב"": ""קטנוע"", ""מקום המכירה"": ""תל אביב"", ""אמצעי תקשורת לעסקה"": ""אפליקציית טלגרם"", ""סכום עסקה קטאמין"": ""400 שקלים"", ""סכום רכישת קטנוע"": ""600 שקלים"", ""זמן מהירות התקשרות לעסקה"": ""חצי שעה"", ""סטטוס רישיון נהיגה"": ""פקע לפני יותר מ-12 חודשים"", ""החזקת נשק לא חוקי"": ""סכין לצורך הגנה עצמית""}"
